log_id,station_id,downtime_start,downtime_end,issue_type,repair_cost
1321,102,"2025-01-10 00:00:00","2025-01-10 04:00:00","Hardware Failure",9160.00
1322,109,"2025-04-01 00:00:00","2025-04-01 01:00:00","Software Error",24983.00
1323,100,"2025-10-06 00:00:00","2025-10-06 01:00:00","Power Issue",21130.00
1324,4,"2025-03-10 00:00:00","2025-03-10 01:00:00","Hardware Failure",25758.00
1325,26,"2025-04-29 00:00:00","2025-04-29 08:00:00","Power Issue",24775.00
1326,44,"2024-02-08 00:00:00","2024-02-08 01:00:00","Software Error",25173.00
1327,107,"2025-02-12 00:00:00","2025-02-12 01:00:00","Hardware Failure",7554.00
1328,26,"2024-10-31 00:00:00","2024-10-31 03:00:00","Power Issue",24608.00
1329,113,"2025-10-04 00:00:00","2025-10-04 06:00:00","Hardware Failure",18671.00
1330,36,"2024-10-29 00:00:00","2024-10-29 04:00:00","Software Error",29529.00
1331,93,"2024-08-13 00:00:00","2024-08-13 07:00:00","Power Issue",26102.00
1332,57,"2025-10-29 00:00:00","2025-10-29 06:00:00","Power Issue",27586.00
1333,95,"2025-11-09 00:00:00","2025-11-09 07:00:00","Hardware Failure",24963.00
1334,85,"2024-07-19 00:00:00","2024-07-19 04:00:00","Hardware Failure",22107.00
1335,20,"2024-07-27 00:00:00","2024-07-27 02:00:00","Software Error",16953.00
1336,70,"2025-01-24 00:00:00","2025-01-24 08:00:00","Hardware Failure",24804.00
1337,24,"2024-07-10 00:00:00","2024-07-10 07:00:00","Power Issue",23345.00
1338,84,"2024-05-01 00:00:00","2024-05-01 06:00:00","Hardware Failure",6868.00
1339,89,"2024-09-12 00:00:00","2024-09-12 03:00:00","Software Error",13561.00
1340,73,"2024-06-26 00:00:00","2024-06-26 08:00:00","Software Error",29464.00
1341,72,"2024-04-19 00:00:00","2024-04-19 08:00:00","Software Error",23059.00
1342,44,"2025-03-02 00:00:00","2025-03-02 04:00:00","Software Error",13449.00
1343,109,"2025-07-11 00:00:00","2025-07-11 05:00:00","Software Error",7202.00
1344,108,"2025-06-01 00:00:00","2025-06-01 02:00:00","Power Issue",19795.00
1345,41,"2024-12-03 00:00:00","2024-12-03 06:00:00","Hardware Failure",10993.00
1346,86,"2025-11-29 00:00:00","2025-11-29 08:00:00","Hardware Failure",9029.00
1347,34,"2025-08-13 00:00:00","2025-08-13 06:00:00","Power Issue",7669.00
1348,114,"2025-10-09 00:00:00","2025-10-09 07:00:00","Power Issue",23437.00
1349,5,"2025-11-07 00:00:00","2025-11-07 04:00:00","Hardware Failure",14810.00
1350,2,"2024-01-17 00:00:00","2024-01-17 06:00:00","Power Issue",21766.00
1351,89,"2024-11-02 00:00:00","2024-11-02 04:00:00","Hardware Failure",27679.00
1352,87,"2024-02-14 00:00:00","2024-02-14 03:00:00","Power Issue",15191.00
1353,118,"2024-08-03 00:00:00","2024-08-03 06:00:00","Power Issue",12328.00
1354,86,"2025-06-27 00:00:00","2025-06-27 08:00:00","Software Error",18931.00
1355,45,"2025-12-14 00:00:00","2025-12-14 08:00:00","Software Error",16730.00
1356,71,"2025-10-18 00:00:00","2025-10-18 01:00:00","Power Issue",8889.00
1357,103,"2024-04-28 00:00:00","2024-04-28 06:00:00","Software Error",7343.00
1358,57,"2025-05-01 00:00:00","2025-05-01 01:00:00","Power Issue",18883.00
1359,51,"2024-06-20 00:00:00","2024-06-20 05:00:00","Hardware Failure",12649.00
1360,8,"2025-06-23 00:00:00","2025-06-23 07:00:00","Power Issue",16125.00
1361,103,"2024-06-06 00:00:00","2024-06-06 05:00:00","Hardware Failure",16415.00
1362,89,"2024-01-12 00:00:00","2024-01-12 05:00:00","Hardware Failure",15006.00
1363,10,"2025-01-23 00:00:00","2025-01-23 06:00:00","Software Error",26914.00
1364,99,"2024-07-11 00:00:00","2024-07-11 07:00:00","Hardware Failure",20434.00
1365,64,"2025-10-06 00:00:00","2025-10-06 02:00:00","Software Error",16042.00
1366,26,"2025-02-21 00:00:00","2025-02-21 05:00:00","Power Issue",26336.00
1367,92,"2025-08-08 00:00:00","2025-08-08 01:00:00","Hardware Failure",14632.00
1368,6,"2024-07-13 00:00:00","2024-07-13 06:00:00","Power Issue",11458.00
1369,9,"2024-10-06 00:00:00","2024-10-06 03:00:00","Hardware Failure",26703.00
1370,104,"2024-02-07 00:00:00","2024-02-07 08:00:00","Power Issue",13569.00
1371,11,"2024-02-16 00:00:00","2024-02-16 02:00:00","Software Error",13500.00
1372,56,"2025-09-18 00:00:00","2025-09-18 05:00:00","Power Issue",29482.00
1373,98,"2024-10-12 00:00:00","2024-10-12 03:00:00","Power Issue",10481.00
1374,76,"2024-07-16 00:00:00","2024-07-16 05:00:00","Hardware Failure",17201.00
1375,46,"2025-02-14 00:00:00","2025-02-14 07:00:00","Hardware Failure",18828.00
1376,24,"2025-12-21 00:00:00","2025-12-21 04:00:00","Software Error",9989.00
1377,58,"2025-01-22 00:00:00","2025-01-22 07:00:00","Software Error",11464.00
1378,56,"2025-11-24 00:00:00","2025-11-24 05:00:00","Power Issue",6807.00
1379,82,"2024-05-15 00:00:00","2024-05-15 03:00:00","Software Error",17636.00
1380,76,"2024-05-30 00:00:00","2024-05-30 04:00:00","Power Issue",10013.00
1381,115,"2025-10-06 00:00:00","2025-10-06 06:00:00","Hardware Failure",24989.00
1382,14,"2025-10-12 00:00:00","2025-10-12 04:00:00","Hardware Failure",16808.00
1383,105,"2025-02-23 00:00:00","2025-02-23 05:00:00","Software Error",9830.00
1384,107,"2024-06-07 00:00:00","2024-06-07 03:00:00","Software Error",29799.00
1385,96,"2024-02-27 00:00:00","2024-02-27 06:00:00","Hardware Failure",19915.00
1386,107,"2024-06-03 00:00:00","2024-06-03 07:00:00","Software Error",15182.00
1387,43,"2025-09-13 00:00:00","2025-09-13 06:00:00","Power Issue",24985.00
1388,17,"2024-06-04 00:00:00","2024-06-04 01:00:00","Power Issue",13218.00
1389,27,"2025-02-23 00:00:00","2025-02-23 01:00:00","Power Issue",14017.00
1390,86,"2025-08-22 00:00:00","2025-08-22 01:00:00","Software Error",15442.00
1391,6,"2024-10-02 00:00:00","2024-10-02 03:00:00","Hardware Failure",27972.00
1392,99,"2025-03-11 00:00:00","2025-03-11 02:00:00","Hardware Failure",8094.00
1393,32,"2025-03-21 00:00:00","2025-03-21 01:00:00","Power Issue",7786.00
1394,48,"2025-12-23 00:00:00","2025-12-23 04:00:00","Software Error",11286.00
1395,64,"2025-10-08 00:00:00","2025-10-08 04:00:00","Hardware Failure",27835.00
1396,119,"2025-09-19 00:00:00","2025-09-19 01:00:00","Power Issue",26947.00
1397,25,"2025-05-13 00:00:00","2025-05-13 07:00:00","Hardware Failure",10670.00
1398,119,"2024-10-29 00:00:00","2024-10-29 01:00:00","Hardware Failure",20918.00
1399,29,"2025-11-03 00:00:00","2025-11-03 07:00:00","Power Issue",26925.00
1400,65,"2025-01-22 00:00:00","2025-01-22 04:00:00","Power Issue",29114.00
1401,86,"2025-07-05 00:00:00","2025-07-05 03:00:00","Hardware Failure",24996.00
1402,50,"2024-12-26 00:00:00","2024-12-26 08:00:00","Hardware Failure",29316.00
1403,26,"2025-02-19 00:00:00","2025-02-19 05:00:00","Software Error",22591.00
1404,4,"2025-02-06 00:00:00","2025-02-06 08:00:00","Hardware Failure",18726.00
1405,45,"2024-04-11 00:00:00","2024-04-11 07:00:00","Hardware Failure",19069.00
1406,11,"2024-03-11 00:00:00","2024-03-11 05:00:00","Power Issue",12096.00
1407,58,"2024-07-20 00:00:00","2024-07-20 01:00:00","Hardware Failure",9171.00
1408,93,"2024-09-11 00:00:00","2024-09-11 05:00:00","Hardware Failure",10009.00
1409,80,"2024-01-18 00:00:00","2024-01-18 07:00:00","Software Error",7432.00
1410,86,"2024-01-30 00:00:00","2024-01-30 02:00:00","Software Error",19544.00
1411,38,"2024-05-08 00:00:00","2024-05-08 08:00:00","Software Error",29979.00
1412,78,"2024-01-05 00:00:00","2024-01-05 04:00:00","Software Error",13875.00
1413,77,"2025-12-20 00:00:00","2025-12-20 02:00:00","Power Issue",15955.00
1414,92,"2024-11-21 00:00:00","2024-11-21 02:00:00","Power Issue",10970.00
1415,38,"2025-01-02 00:00:00","2025-01-02 06:00:00","Hardware Failure",9591.00
1416,105,"2024-07-26 00:00:00","2024-07-26 03:00:00","Power Issue",16962.00
1417,45,"2024-12-21 00:00:00","2024-12-21 01:00:00","Hardware Failure",5340.00
1418,19,"2024-01-15 00:00:00","2024-01-15 05:00:00","Software Error",18423.00
1419,101,"2025-06-21 00:00:00","2025-06-21 06:00:00","Software Error",5322.00
1420,95,"2024-12-24 00:00:00","2024-12-24 06:00:00","Software Error",23748.00
1421,50,"2024-11-14 00:00:00","2024-11-14 02:00:00","Software Error",11374.00
1422,43,"2025-04-22 00:00:00","2025-04-22 05:00:00","Software Error",27887.00
1423,81,"2024-07-05 00:00:00","2024-07-05 08:00:00","Software Error",22713.00
1424,49,"2024-03-31 00:00:00","2024-03-31 01:00:00","Software Error",24071.00
1425,98,"2025-04-14 00:00:00","2025-04-14 03:00:00","Power Issue",14894.00
1426,80,"2024-10-10 00:00:00","2024-10-10 08:00:00","Hardware Failure",11719.00
1427,18,"2025-05-19 00:00:00","2025-05-19 04:00:00","Hardware Failure",20305.00
1428,114,"2025-06-28 00:00:00","2025-06-28 03:00:00","Software Error",19157.00
1429,12,"2025-03-04 00:00:00","2025-03-04 07:00:00","Software Error",10108.00
1430,10,"2024-10-27 00:00:00","2024-10-27 04:00:00","Hardware Failure",10485.00
1431,54,"2024-11-08 00:00:00","2024-11-08 04:00:00","Hardware Failure",25461.00
1432,34,"2025-06-20 00:00:00","2025-06-20 08:00:00","Software Error",12104.00
1433,53,"2025-12-04 00:00:00","2025-12-04 08:00:00","Hardware Failure",20130.00
1434,47,"2024-03-09 00:00:00","2024-03-09 02:00:00","Hardware Failure",27983.00
1435,62,"2025-07-14 00:00:00","2025-07-14 03:00:00","Software Error",23286.00
1436,49,"2025-01-20 00:00:00","2025-01-20 07:00:00","Hardware Failure",18518.00
1437,77,"2024-05-07 00:00:00","2024-05-07 06:00:00","Hardware Failure",10717.00
1438,58,"2024-10-12 00:00:00","2024-10-12 02:00:00","Software Error",13348.00
1439,98,"2025-10-26 00:00:00","2025-10-26 03:00:00","Software Error",28697.00
1440,73,"2024-12-27 00:00:00","2024-12-27 01:00:00","Hardware Failure",9219.00
1441,35,"2025-09-30 00:00:00","2025-09-30 05:00:00","Hardware Failure",14093.00
1442,87,"2025-11-15 00:00:00","2025-11-15 03:00:00","Software Error",24721.00
1443,12,"2025-08-24 00:00:00","2025-08-24 05:00:00","Software Error",18396.00
1444,8,"2024-11-04 00:00:00","2024-11-04 01:00:00","Power Issue",5271.00
1445,11,"2024-01-15 00:00:00","2024-01-15 05:00:00","Hardware Failure",17131.00
1446,66,"2025-06-27 00:00:00","2025-06-27 01:00:00","Power Issue",6979.00
1447,47,"2024-09-11 00:00:00","2024-09-11 08:00:00","Software Error",21924.00
1448,20,"2025-07-06 00:00:00","2025-07-06 08:00:00","Hardware Failure",23365.00
1449,5,"2024-01-05 00:00:00","2024-01-05 04:00:00","Hardware Failure",13920.00
1450,29,"2025-05-03 00:00:00","2025-05-03 07:00:00","Hardware Failure",21060.00
1451,29,"2025-06-12 00:00:00","2025-06-12 03:00:00","Software Error",19440.00
1452,50,"2024-06-26 00:00:00","2024-06-26 06:00:00","Power Issue",10569.00
1453,50,"2024-11-07 00:00:00","2024-11-07 07:00:00","Hardware Failure",12907.00
1454,88,"2025-03-16 00:00:00","2025-03-16 08:00:00","Power Issue",8483.00
1455,59,"2025-12-01 00:00:00","2025-12-01 02:00:00","Hardware Failure",24081.00
1456,10,"2025-05-21 00:00:00","2025-05-21 02:00:00","Hardware Failure",18412.00
1457,103,"2024-08-04 00:00:00","2024-08-04 02:00:00","Software Error",14736.00
1458,26,"2025-07-13 00:00:00","2025-07-13 05:00:00","Power Issue",15520.00
1459,94,"2024-12-05 00:00:00","2024-12-05 06:00:00","Software Error",18374.00
1460,29,"2025-06-01 00:00:00","2025-06-01 05:00:00","Hardware Failure",15184.00
1461,109,"2025-09-19 00:00:00","2025-09-19 08:00:00","Hardware Failure",26262.00
1462,107,"2024-10-12 00:00:00","2024-10-12 05:00:00","Hardware Failure",25039.00
1463,43,"2025-07-28 00:00:00","2025-07-28 04:00:00","Software Error",16538.00
1464,112,"2024-08-27 00:00:00","2024-08-27 07:00:00","Software Error",24122.00
1465,95,"2025-12-25 00:00:00","2025-12-25 01:00:00","Software Error",9302.00
1466,77,"2025-02-04 00:00:00","2025-02-04 02:00:00","Hardware Failure",6541.00
1467,111,"2024-01-24 00:00:00","2024-01-24 07:00:00","Software Error",12942.00
1468,18,"2025-04-15 00:00:00","2025-04-15 01:00:00","Hardware Failure",27737.00
1469,75,"2024-02-14 00:00:00","2024-02-14 04:00:00","Hardware Failure",24612.00
1470,29,"2025-12-30 00:00:00","2025-12-30 01:00:00","Software Error",19275.00
1471,117,"2024-03-25 00:00:00","2024-03-25 08:00:00","Hardware Failure",12986.00
1472,6,"2024-05-11 00:00:00","2024-05-11 05:00:00","Hardware Failure",16402.00
1473,113,"2024-11-01 00:00:00","2024-11-01 03:00:00","Power Issue",28232.00
1474,77,"2024-02-03 00:00:00","2024-02-03 07:00:00","Power Issue",25042.00
1475,98,"2025-11-25 00:00:00","2025-11-25 05:00:00","Hardware Failure",10952.00
1476,26,"2025-06-22 00:00:00","2025-06-22 01:00:00","Power Issue",17115.00
1477,17,"2025-03-01 00:00:00","2025-03-01 03:00:00","Hardware Failure",9646.00
1478,61,"2024-06-15 00:00:00","2024-06-15 02:00:00","Hardware Failure",25755.00
1479,92,"2024-06-04 00:00:00","2024-06-04 02:00:00","Power Issue",25820.00
1480,86,"2025-01-23 00:00:00","2025-01-23 05:00:00","Power Issue",10254.00
1481,25,"2024-09-08 00:00:00","2024-09-08 06:00:00","Software Error",14929.00
1482,92,"2024-04-28 00:00:00","2024-04-28 07:00:00","Software Error",8600.00
1483,96,"2025-09-01 00:00:00","2025-09-01 04:00:00","Hardware Failure",14497.00
1484,73,"2024-03-30 00:00:00","2024-03-30 03:00:00","Software Error",10800.00
1485,92,"2025-07-18 00:00:00","2025-07-18 07:00:00","Software Error",17996.00
1486,41,"2024-09-20 00:00:00","2024-09-20 08:00:00","Software Error",21709.00
1487,6,"2025-05-25 00:00:00","2025-05-25 03:00:00","Power Issue",28882.00
1488,102,"2024-01-17 00:00:00","2024-01-17 05:00:00","Hardware Failure",11239.00
1489,63,"2024-11-21 00:00:00","2024-11-21 03:00:00","Hardware Failure",29484.00
1490,29,"2025-05-09 00:00:00","2025-05-09 02:00:00","Software Error",14955.00
1491,53,"2025-06-12 00:00:00","2025-06-12 06:00:00","Hardware Failure",19245.00
1492,102,"2025-11-25 00:00:00","2025-11-25 08:00:00","Hardware Failure",12766.00
1493,2,"2024-05-06 00:00:00","2024-05-06 04:00:00","Software Error",20039.00
1494,102,"2024-01-10 00:00:00","2024-01-10 08:00:00","Software Error",14758.00
1495,116,"2025-08-18 00:00:00","2025-08-18 06:00:00","Hardware Failure",24301.00
1496,30,"2024-08-30 00:00:00","2024-08-30 03:00:00","Power Issue",26274.00
1497,54,"2025-09-17 00:00:00","2025-09-17 03:00:00","Power Issue",17975.00
1498,97,"2024-11-23 00:00:00","2024-11-23 07:00:00","Software Error",11304.00
1499,43,"2024-04-11 00:00:00","2024-04-11 04:00:00","Hardware Failure",17891.00
1500,28,"2024-05-21 00:00:00","2024-05-21 06:00:00","Hardware Failure",10502.00
1501,89,"2025-08-23 00:00:00","2025-08-23 06:00:00","Hardware Failure",5887.00
1502,77,"2024-01-19 00:00:00","2024-01-19 06:00:00","Hardware Failure",21747.00
1503,48,"2024-01-15 00:00:00","2024-01-15 05:00:00","Software Error",16753.00
1504,100,"2025-02-20 00:00:00","2025-02-20 08:00:00","Power Issue",22388.00
1505,74,"2024-08-05 00:00:00","2024-08-05 07:00:00","Hardware Failure",9407.00
1506,23,"2024-07-20 00:00:00","2024-07-20 07:00:00","Hardware Failure",14392.00
1507,50,"2025-09-13 00:00:00","2025-09-13 02:00:00","Software Error",5458.00
1508,24,"2024-03-27 00:00:00","2024-03-27 08:00:00","Software Error",29544.00
1509,38,"2024-12-28 00:00:00","2024-12-28 07:00:00","Power Issue",26916.00
1510,115,"2025-11-13 00:00:00","2025-11-13 06:00:00","Power Issue",10635.00
1511,82,"2024-10-05 00:00:00","2024-10-05 01:00:00","Hardware Failure",20246.00
1512,44,"2024-11-02 00:00:00","2024-11-02 05:00:00","Software Error",12343.00
1513,25,"2024-10-29 00:00:00","2024-10-29 04:00:00","Software Error",19832.00
1514,95,"2025-03-14 00:00:00","2025-03-14 08:00:00","Power Issue",19678.00
1515,95,"2024-09-27 00:00:00","2024-09-27 03:00:00","Power Issue",18196.00
1516,14,"2024-07-10 00:00:00","2024-07-10 07:00:00","Software Error",15451.00
1517,24,"2025-06-06 00:00:00","2025-06-06 02:00:00","Power Issue",5285.00
1518,51,"2024-08-15 00:00:00","2024-08-15 04:00:00","Hardware Failure",18006.00
1519,55,"2024-06-03 00:00:00","2024-06-03 08:00:00","Software Error",6124.00
1520,60,"2025-08-14 00:00:00","2025-08-14 02:00:00","Power Issue",16891.00
1521,98,"2025-11-16 00:00:00","2025-11-16 03:00:00","Power Issue",28593.00
1522,89,"2025-06-24 00:00:00","2025-06-24 06:00:00","Software Error",10582.00
1523,10,"2024-08-12 00:00:00","2024-08-12 05:00:00","Software Error",26138.00
1524,21,"2024-01-18 00:00:00","2024-01-18 07:00:00","Hardware Failure",5985.00
1525,65,"2025-04-30 00:00:00","2025-04-30 03:00:00","Software Error",18066.00
1526,115,"2025-02-20 00:00:00","2025-02-20 01:00:00","Hardware Failure",11997.00
1527,113,"2025-10-14 00:00:00","2025-10-14 06:00:00","Power Issue",8070.00
1528,117,"2025-09-12 00:00:00","2025-09-12 07:00:00","Software Error",16800.00
1529,95,"2024-01-02 00:00:00","2024-01-02 06:00:00","Software Error",8453.00
1530,60,"2025-06-19 00:00:00","2025-06-19 05:00:00","Software Error",29681.00
1531,76,"2024-09-06 00:00:00","2024-09-06 06:00:00","Software Error",15179.00
1532,85,"2025-03-22 00:00:00","2025-03-22 04:00:00","Software Error",27645.00
1533,51,"2025-01-26 00:00:00","2025-01-26 06:00:00","Software Error",6539.00
1534,115,"2025-03-07 00:00:00","2025-03-07 03:00:00","Software Error",29469.00
1535,82,"2024-04-07 00:00:00","2024-04-07 08:00:00","Power Issue",22707.00
1536,113,"2024-03-31 00:00:00","2024-03-31 07:00:00","Hardware Failure",23943.00
1537,74,"2024-03-19 00:00:00","2024-03-19 05:00:00","Hardware Failure",15223.00
1538,115,"2025-10-31 00:00:00","2025-10-31 08:00:00","Software Error",25971.00
1539,72,"2024-12-31 00:00:00","2024-12-31 08:00:00","Hardware Failure",23191.00
1540,56,"2025-10-02 00:00:00","2025-10-02 07:00:00","Software Error",8485.00
1541,45,"2024-07-06 00:00:00","2024-07-06 06:00:00","Software Error",22118.00
1542,44,"2024-10-19 00:00:00","2024-10-19 01:00:00","Software Error",24538.00
1543,17,"2025-09-26 00:00:00","2025-09-26 03:00:00","Power Issue",5568.00
1544,73,"2025-05-18 00:00:00","2025-05-18 02:00:00","Power Issue",26253.00
1545,110,"2024-07-06 00:00:00","2024-07-06 03:00:00","Hardware Failure",23484.00
1546,103,"2025-06-22 00:00:00","2025-06-22 02:00:00","Software Error",18332.00
1547,14,"2025-01-10 00:00:00","2025-01-10 04:00:00","Power Issue",10791.00
1548,108,"2024-04-22 00:00:00","2024-04-22 04:00:00","Software Error",17758.00
1549,74,"2025-11-15 00:00:00","2025-11-15 06:00:00","Hardware Failure",12654.00
1550,12,"2024-07-20 00:00:00","2024-07-20 03:00:00","Software Error",12931.00
1551,70,"2025-05-17 00:00:00","2025-05-17 05:00:00","Power Issue",7292.00
1552,92,"2024-04-13 00:00:00","2024-04-13 03:00:00","Software Error",14391.00
1553,48,"2024-08-04 00:00:00","2024-08-04 04:00:00","Software Error",6892.00
1554,7,"2024-03-16 00:00:00","2024-03-16 03:00:00","Hardware Failure",24456.00
1555,87,"2025-06-04 00:00:00","2025-06-04 07:00:00","Software Error",20971.00
1556,1,"2025-04-17 00:00:00","2025-04-17 06:00:00","Power Issue",14289.00
1557,27,"2024-08-05 00:00:00","2024-08-05 03:00:00","Software Error",17299.00
1558,57,"2025-06-24 00:00:00","2025-06-24 07:00:00","Power Issue",26754.00
1559,25,"2025-08-12 00:00:00","2025-08-12 01:00:00","Power Issue",24218.00
1560,4,"2025-05-15 00:00:00","2025-05-15 07:00:00","Power Issue",19936.00
1561,28,"2024-06-18 00:00:00","2024-06-18 03:00:00","Hardware Failure",21766.00
1562,72,"2025-10-29 00:00:00","2025-10-29 08:00:00","Power Issue",11656.00
1563,67,"2025-08-05 00:00:00","2025-08-05 05:00:00","Software Error",19168.00
1564,43,"2024-04-08 00:00:00","2024-04-08 06:00:00","Power Issue",24142.00
1565,2,"2025-04-04 00:00:00","2025-04-04 01:00:00","Software Error",7423.00
1566,47,"2024-10-09 00:00:00","2024-10-09 03:00:00","Software Error",27329.00
1567,104,"2024-10-25 00:00:00","2024-10-25 04:00:00","Power Issue",11149.00
1568,43,"2024-07-29 00:00:00","2024-07-29 01:00:00","Power Issue",19659.00
1569,47,"2024-05-26 00:00:00","2024-05-26 02:00:00","Power Issue",28196.00
1570,108,"2024-12-06 00:00:00","2024-12-06 02:00:00","Power Issue",15451.00
1571,101,"2025-11-24 00:00:00","2025-11-24 06:00:00","Hardware Failure",6280.00
1572,114,"2024-05-17 00:00:00","2024-05-17 02:00:00","Hardware Failure",19676.00
1573,34,"2024-06-21 00:00:00","2024-06-21 01:00:00","Power Issue",22234.00
1574,100,"2024-04-07 00:00:00","2024-04-07 05:00:00","Power Issue",20752.00
1575,27,"2024-06-16 00:00:00","2024-06-16 05:00:00","Power Issue",5408.00
1576,4,"2024-10-16 00:00:00","2024-10-16 02:00:00","Software Error",8575.00
1577,17,"2024-08-11 00:00:00","2024-08-11 07:00:00","Software Error",14687.00
1578,72,"2025-12-19 00:00:00","2025-12-19 08:00:00","Hardware Failure",18393.00
