session_id,station_id,customer_id,start_time,end_time,energy_consumed_kwh,charging_duration_minutes,price_per_kwh,total_revenue,payment_mode,charger_id
2827,110,23246,"2024-01-11 21:00:00","2024-01-11 22:12:00",55.60,72,75.00,8340.00,Card,865
2828,45,42,"2025-08-09 17:00:00","2025-08-09 18:23:00",47.19,83,75.00,7078.50,Card,363
2829,68,11912,"2025-11-13 13:00:00","2025-11-13 13:41:00",29.75,41,54.00,3213.00,Wallet,532
2830,55,7980,"2024-07-14 10:00:00","2024-07-14 10:51:00",14.76,51,75.00,2214.00,Wallet,443
2831,79,4900,"2024-03-08 11:00:00","2024-03-08 12:11:00",22.85,71,75.00,3427.50,Card,619
2832,82,12317,"2025-09-01 07:00:00","2025-09-01 08:21:00",57.84,81,60.00,6940.80,UPI,646
2833,110,21505,"2024-04-28 07:00:00","2024-04-28 08:14:00",25.52,74,54.00,2756.16,Card,867
2834,96,24123,"2024-11-14 14:00:00","2024-11-14 14:56:00",26.50,56,66.00,3498.00,Card,752
2835,85,20560,"2024-12-24 10:00:00","2024-12-24 10:44:00",19.48,44,75.00,2922.00,Card,670
2836,115,18350,"2024-11-09 18:00:00","2024-11-09 18:49:00",50.34,49,54.00,5436.72,Wallet,904
2837,64,12868,"2024-05-01 10:00:00","2024-05-01 11:04:00",23.78,64,54.00,2568.24,Card,507
2838,103,24557,"2025-03-11 17:00:00","2025-03-11 17:49:00",26.51,49,66.00,3499.32,Card,818
2839,34,3845,"2024-02-15 10:00:00","2024-02-15 10:46:00",30.72,46,54.00,3317.76,Unknown,278
2840,114,1193,"2024-06-17 21:00:00","2024-06-17 21:21:00",31.69,21,60.00,3802.80,Wallet,897
2841,6,9690,"2025-04-02 08:00:00","2025-04-02 08:56:00",30.57,56,60.00,3668.40,Card,40
2842,100,15007,"2025-11-06 20:00:00","2025-11-06 21:10:00",35.19,70,54.00,3800.52,Card,797
2843,3,12128,"2024-09-19 16:00:00","2024-09-19 17:28:00",50.73,88,75.00,7609.50,Wallet,14
2844,82,1769,"2024-06-30 14:00:00","2024-06-30 14:52:00",50.96,52,75.00,7644.00,Unknown,650
2845,52,17259,"2024-01-30 12:00:00","2024-01-30 12:20:00",49.92,20,66.00,6589.44,UPI,424
2846,12,146,"2024-07-16 12:00:00","2024-07-16 12:52:00",15.06,52,75.00,2259.00,Wallet,98
2847,37,18621,"2025-05-04 14:00:00","2025-05-04 14:51:00",49.98,51,66.00,6597.36,UPI,306
2848,66,9037,"2025-07-22 21:00:00","2025-07-22 21:52:00",16.01,52,75.00,2401.50,Card,521
2849,35,3637,"2025-08-12 11:00:00","2025-08-12 12:15:00",16.24,75,75.00,2436.00,Wallet,290
2850,32,3897,"2024-07-02 07:00:00","2024-07-02 08:27:00",57.39,87,66.00,7575.48,Card,265
2851,62,5536,"2024-03-18 22:00:00","2024-03-18 22:48:00",50.97,48,66.00,6728.04,Card,489
2852,12,16703,"2024-03-11 07:00:00","2024-03-11 08:07:00",37.62,67,60.00,4514.40,Wallet,97
2853,101,13317,"2025-04-29 10:00:00","2025-04-29 10:53:00",53.75,53,54.00,5805.00,Wallet,809
2854,115,13359,"2024-12-20 18:00:00","2024-12-20 19:12:00",59.47,72,75.00,8920.50,Wallet,905
2855,38,2389,"2025-12-01 06:00:00","2025-12-01 06:48:00",40.53,48,54.00,4377.24,Wallet,315
2856,94,24534,"2024-07-04 19:00:00","2024-07-04 20:12:00",40.64,72,54.00,4389.12,UPI,741
2857,94,1939,"2025-06-01 12:00:00","2025-06-01 12:53:00",47.72,53,66.00,6299.04,Wallet,740
2858,117,9299,"2024-07-25 11:00:00","2024-07-25 12:05:00",21.61,65,54.00,2333.88,Card,917
2859,84,19676,"2025-12-27 06:00:00","2025-12-27 06:37:00",18.36,37,54.00,1982.88,UPI,666
2860,87,7790,"2025-01-10 15:00:00","2025-01-10 15:43:00",47.98,43,66.00,6333.36,UPI,687
2861,2,23843,"2025-04-13 07:00:00","2025-04-13 07:33:00",27.25,33,66.00,3597.00,UPI,9
2862,17,24452,"2025-10-28 20:00:00","2025-10-28 21:24:00",16.75,84,54.00,1809.00,Wallet,135
2863,109,1131,"2025-05-03 11:00:00","2025-05-03 12:25:00",25.74,85,54.00,2779.92,Wallet,863
2864,7,5150,"2025-02-03 11:00:00","2025-02-03 11:20:00",27.93,20,60.00,3351.60,Card,55
2865,28,9060,"2024-02-21 19:00:00","2024-02-21 19:50:00",58.26,50,66.00,7690.32,UPI,231
2866,55,17737,"2024-06-02 07:00:00","2024-06-02 07:44:00",44.90,44,66.00,5926.80,UPI,442
2867,13,13833,"2025-11-05 08:00:00","2025-11-05 08:40:00",36.54,40,75.00,5481.00,Card,101
2868,1,3568,"2025-04-21 10:00:00","2025-04-21 10:25:00",58.44,25,66.00,7714.08,Card,5
2869,69,22175,"2025-01-11 13:00:00","2025-01-11 13:47:00",55.16,47,54.00,5957.28,Card,535
2870,37,17986,"2024-03-29 14:00:00","2024-03-29 14:56:00",35.60,56,75.00,5340.00,Wallet,303
2871,103,277,"2024-03-26 12:00:00","2024-03-26 12:24:00",55.28,24,54.00,5970.24,UPI,822
2872,105,17744,"2025-06-21 13:00:00","2025-06-21 13:26:00",30.22,26,75.00,4533.00,Wallet,830
2873,86,6673,"2025-08-01 07:00:00","2025-08-01 07:50:00",21.52,50,75.00,3228.00,Wallet,680
2874,59,14085,"2024-01-29 12:00:00","2024-01-29 13:12:00",21.63,72,54.00,2336.04,UPI,462
2875,19,12876,"2024-08-23 16:00:00","2024-08-23 16:51:00",43.12,51,75.00,6468.00,UPI,151
2876,74,20858,"2024-07-31 21:00:00","2024-07-31 21:54:00",35.05,54,54.00,3785.40,Wallet,572
2877,3,21369,"2024-05-11 07:00:00","2024-05-11 08:25:00",42.95,85,66.00,5669.40,UPI,16
2878,48,15063,"2024-10-29 16:00:00","2024-10-29 17:14:00",44.30,74,66.00,5847.60,Wallet,386
2879,77,23318,"2024-04-06 21:00:00","2024-04-06 21:40:00",11.12,40,75.00,1668.00,Wallet,602
2880,91,8272,"2024-01-28 11:00:00","2024-01-28 12:18:00",12.70,78,60.00,1524.00,UPI,719
2881,100,12377,"2025-08-19 22:00:00","2025-08-19 23:18:00",36.63,78,66.00,4835.16,UPI,798
2882,100,7969,"2024-06-05 16:00:00","2024-06-05 17:15:00",19.55,75,75.00,2932.50,Card,793
2883,18,15630,"2024-03-23 14:00:00","2024-03-23 14:39:00",41.63,39,75.00,6244.50,Card,144
2884,37,24944,"2025-12-23 22:00:00","2025-12-23 23:16:00",37.61,76,54.00,4061.88,UPI,306
2885,85,7850,"2024-01-27 16:00:00","2024-01-27 17:21:00",39.29,81,75.00,5893.50,UPI,667
2886,93,8788,"2025-05-29 17:00:00","2025-05-29 18:30:00",25.12,90,60.00,3014.40,UPI,736
2887,6,16932,"2024-11-18 17:00:00","2024-11-18 18:24:00",41.99,84,54.00,4534.92,Card,41
2888,25,6574,"2025-05-31 10:00:00","2025-05-31 11:07:00",51.47,67,66.00,6794.04,Card,204
2889,111,165,"2024-12-26 21:00:00","2024-12-26 22:07:00",59.90,67,54.00,6469.20,Card,871
2890,48,4284,"2025-01-31 10:00:00","2025-01-31 11:10:00",51.92,70,60.00,6230.40,Card,385
2891,116,19474,"2025-07-26 15:00:00","2025-07-26 15:39:00",37.87,39,54.00,4089.96,UPI,911
2892,23,1824,"2025-10-24 08:00:00","2025-10-24 08:49:00",19.67,49,75.00,2950.50,Unknown,186
2893,61,1615,"2025-11-15 20:00:00","2025-11-15 20:40:00",44.07,40,75.00,6610.50,UPI,479
2894,30,8588,"2025-05-22 10:00:00","2025-05-22 11:01:00",56.88,61,60.00,6825.60,UPI,243
2895,100,8494,"2025-12-13 11:00:00","2025-12-13 11:38:00",20.59,38,54.00,2223.72,Card,790
2896,119,12214,"2025-02-23 13:00:00","2025-02-23 13:55:00",22.80,55,66.00,3009.60,Card,932
2897,20,16638,"2025-07-26 11:00:00","2025-07-26 12:09:00",17.45,69,54.00,1884.60,Card,162
2898,61,16093,"2025-08-21 18:00:00","2025-08-21 19:23:00",46.84,83,60.00,5620.80,UPI,475
2899,45,118,"2025-08-06 22:00:00","2025-08-06 22:56:00",30.33,56,75.00,4549.50,UPI,363
2900,64,4928,"2025-04-30 17:00:00","2025-04-30 18:06:00",13.13,66,75.00,1969.50,UPI,506
2901,95,13906,"2024-05-06 20:00:00","2024-05-06 20:29:00",53.75,29,66.00,7095.00,Card,751
2902,34,10275,"2025-10-29 09:00:00","2025-10-29 10:29:00",37.88,89,54.00,4091.04,UPI,277
2903,44,9048,"2025-06-27 12:00:00","2025-06-27 13:29:00",26.55,89,54.00,2867.40,Card,359
2904,21,15703,"2024-04-09 22:00:00","2024-04-09 22:56:00",27.20,56,54.00,2937.60,Wallet,164
2905,45,20963,"2025-05-25 17:00:00","2025-05-25 18:27:00",24.51,87,54.00,2647.08,UPI,361
2906,71,15034,"2025-02-10 13:00:00","2025-02-10 14:14:00",32.77,74,54.00,3539.16,Card,557
2907,53,15062,"2025-10-19 12:00:00","2025-10-19 13:15:00",26.85,75,54.00,2899.80,Wallet,430
2908,111,9920,"2024-07-24 10:00:00","2024-07-24 11:20:00",37.40,80,54.00,4039.20,Card,870
2909,70,7610,"2025-12-28 12:00:00","2025-12-28 12:30:00",48.68,30,75.00,7302.00,UPI,544
2910,104,9341,"2024-11-28 08:00:00","2024-11-28 08:54:00",43.72,54,66.00,5771.04,Card,826
2911,115,14135,"2024-01-19 19:00:00","2024-01-19 19:26:00",24.72,26,75.00,3708.00,Card,907
2912,119,18563,"2025-10-19 06:00:00","2025-10-19 06:48:00",36.44,48,75.00,5466.00,UPI,938
2913,67,1219,"2025-09-14 15:00:00","2025-09-14 15:58:00",52.01,58,75.00,7801.50,Card,523
2914,4,4017,"2024-11-12 16:00:00","2024-11-12 16:55:00",13.41,55,60.00,1609.20,UPI,28
2915,42,18483,"2025-11-14 15:00:00","2025-11-14 16:20:00",13.91,80,66.00,1836.12,Wallet,339
2916,75,18458,"2024-07-14 17:00:00","2024-07-14 17:45:00",37.81,45,66.00,4990.92,Card,588
2917,98,11180,"2024-03-26 11:00:00","2024-03-26 12:03:00",41.96,63,66.00,5538.72,Wallet,771
2918,78,13067,"2024-07-02 11:00:00","2024-07-02 11:29:00",20.57,29,66.00,2715.24,UPI,610
2919,83,17881,"2025-12-24 10:00:00","2025-12-24 11:28:00",47.26,88,75.00,7089.00,Wallet,656
2920,112,10611,"2024-05-06 08:00:00","2024-05-06 09:14:00",42.31,74,60.00,5077.20,Wallet,875
2921,111,11414,"2025-09-08 13:00:00","2025-09-08 13:33:00",56.16,33,60.00,6739.20,UPI,871
2922,65,7468,"2024-09-05 11:00:00","2024-09-05 11:45:00",18.45,45,60.00,2214.00,Wallet,518
2923,43,21615,"2025-08-28 08:00:00","2025-08-28 09:12:00",47.57,72,75.00,7135.50,UPI,350
2924,8,24661,"2025-04-23 15:00:00","2025-04-23 16:09:00",14.18,69,66.00,1871.76,Card,68
2925,28,3997,"2025-09-20 10:00:00","2025-09-20 10:21:00",38.26,21,75.00,5739.00,UPI,231
2926,8,17551,"2024-10-02 18:00:00","2024-10-02 19:01:00",37.59,61,75.00,5638.50,UPI,67
2927,80,15708,"2025-12-04 16:00:00","2025-12-04 17:18:00",29.42,78,75.00,4413.00,Card,631
2928,42,22165,"2024-01-08 20:00:00","2024-01-08 20:33:00",52.23,33,54.00,5640.84,UPI,341
2929,23,24822,"2025-01-17 16:00:00","2025-01-17 16:25:00",10.22,25,66.00,1349.04,UPI,181
2930,21,5137,"2024-07-21 15:00:00","2024-07-21 15:54:00",36.01,54,75.00,5401.50,Card,165
2931,105,14844,"2024-12-25 17:00:00","2024-12-25 18:01:00",20.86,61,75.00,3129.00,Wallet,831
2932,91,23329,"2024-03-03 21:00:00","2024-03-03 21:27:00",47.17,27,54.00,5094.36,Wallet,721
2933,54,14272,"2024-03-18 21:00:00","2024-03-18 21:25:00",12.15,25,66.00,1603.80,UPI,434
2934,78,11955,"2024-10-30 17:00:00","2024-10-30 18:10:00",51.58,70,75.00,7737.00,Wallet,609
2935,3,22411,"2025-10-23 15:00:00","2025-10-23 16:29:00",51.90,89,60.00,6228.00,UPI,13
2936,117,18773,"2024-03-08 12:00:00","2024-03-08 12:45:00",51.64,45,66.00,6816.48,UPI,919
2937,60,2399,"2025-11-24 16:00:00","2025-11-24 16:57:00",17.63,57,54.00,1904.04,Wallet,468
2938,100,662,"2024-07-14 10:00:00","2024-07-14 10:56:00",41.52,56,54.00,4484.16,Wallet,793
2939,17,12389,"2024-10-06 19:00:00","2024-10-06 19:57:00",10.72,57,54.00,1157.76,UPI,140
2940,38,2092,"2025-09-19 22:00:00","2025-09-19 22:26:00",52.40,26,66.00,6916.80,Wallet,313
2941,6,18602,"2024-05-23 17:00:00","2024-05-23 17:31:00",46.15,31,54.00,4984.20,UPI,39
2942,19,12895,"2024-10-29 14:00:00","2024-10-29 14:30:00",36.56,30,60.00,4387.20,Wallet,152
2943,11,17155,"2025-03-07 20:00:00","2025-03-07 20:37:00",46.53,37,75.00,6979.50,Wallet,79
2944,118,24664,"2025-05-03 21:00:00","2025-05-03 21:43:00",14.72,43,54.00,1589.76,Wallet,931
2945,64,17697,"2025-07-28 13:00:00","2025-07-28 13:36:00",36.43,36,66.00,4808.76,UPI,508
2946,46,23736,"2025-02-22 09:00:00","2025-02-22 09:32:00",24.56,32,75.00,3684.00,Wallet,371
2947,81,21243,"2024-05-04 20:00:00","2024-05-04 20:48:00",58.63,48,60.00,7035.60,Wallet,642
2948,60,16584,"2025-12-08 08:00:00","2025-12-08 08:35:00",52.86,35,60.00,6343.20,Card,471
2949,71,16729,"2024-09-05 12:00:00","2024-09-05 12:41:00",46.66,41,75.00,6999.00,Card,559
2950,93,7854,"2025-02-23 12:00:00","2025-02-23 13:17:00",56.69,77,75.00,8503.50,UPI,739
2951,51,15832,"2024-02-02 12:00:00","2024-02-02 13:10:00",27.34,70,54.00,2952.72,Wallet,415
2952,17,14624,"2025-06-15 19:00:00","2025-06-15 19:21:00",55.04,21,66.00,7265.28,Card,133
2953,115,5902,"2024-08-31 10:00:00","2024-08-31 11:22:00",26.26,82,66.00,3466.32,Wallet,906
2954,81,1791,"2025-06-13 10:00:00","2025-06-13 10:21:00",46.64,21,66.00,6156.48,Wallet,645
2955,117,16609,"2025-04-21 15:00:00","2025-04-21 15:20:00",46.82,20,66.00,6180.24,UPI,920
2956,73,19505,"2025-07-25 21:00:00","2025-07-25 21:27:00",10.92,27,75.00,1638.00,UPI,570
2957,113,8323,"2025-09-06 08:00:00","2025-09-06 09:05:00",28.05,65,60.00,3366.00,Card,888
2958,24,15240,"2024-09-23 16:00:00","2024-09-23 16:55:00",10.97,55,75.00,1645.50,Wallet,201
2959,63,17397,"2024-12-10 10:00:00","2024-12-10 10:31:00",59.85,31,54.00,6463.80,UPI,493
2960,102,22253,"2024-04-15 09:00:00","2024-04-15 09:56:00",16.11,56,60.00,1933.20,Wallet,814
2961,83,15800,"2024-01-20 11:00:00","2024-01-20 11:23:00",37.14,23,75.00,5571.00,UPI,658
2962,105,1626,"2025-09-24 09:00:00","2025-09-24 09:33:00",49.53,33,75.00,7429.50,Wallet,830
2963,15,7888,"2024-05-18 18:00:00","2024-05-18 19:16:00",20.06,76,66.00,2647.92,Wallet,123
2964,94,5558,"2025-11-22 16:00:00","2025-11-22 16:47:00",34.25,47,60.00,4110.00,Card,745
2965,4,15323,"2025-07-17 19:00:00","2025-07-17 20:04:00",40.37,64,60.00,4844.40,UPI,28
2966,93,14118,"2024-08-02 13:00:00","2024-08-02 14:12:00",18.01,72,75.00,2701.50,Wallet,735
2967,47,22754,"2024-05-07 15:00:00","2024-05-07 15:35:00",48.93,35,75.00,7339.50,Card,375
2968,82,19752,"2025-06-18 09:00:00","2025-06-18 09:35:00",24.97,35,66.00,3296.04,Card,653
2969,64,12206,"2025-06-10 08:00:00","2025-06-10 08:52:00",20.55,52,75.00,3082.50,Wallet,501
2970,79,1498,"2025-04-13 12:00:00","2025-04-13 13:18:00",37.91,78,66.00,5004.12,Card,613
2971,3,17036,"2024-01-05 21:00:00","2024-01-05 22:26:00",30.52,86,60.00,3662.40,UPI,21
2972,76,23919,"2025-05-24 16:00:00","2025-05-24 16:36:00",56.01,36,60.00,6721.20,UPI,599
2973,33,7128,"2025-02-26 16:00:00","2025-02-26 17:28:00",54.00,88,75.00,8100.00,Wallet,268
2974,32,21720,"2024-04-02 11:00:00","2024-04-02 11:59:00",34.17,59,75.00,5125.50,UPI,263
2975,92,13174,"2025-09-28 21:00:00","2025-09-28 21:43:00",27.96,43,54.00,3019.68,Unknown,728
2976,69,6203,"2024-03-05 15:00:00","2024-03-05 16:19:00",26.28,79,66.00,3468.96,UPI,537
2977,84,8112,"2024-07-02 18:00:00","2024-07-02 18:57:00",23.38,57,75.00,3507.00,Wallet,665
2978,87,18382,"2025-03-22 22:00:00","2025-03-22 23:25:00",37.23,85,54.00,4020.84,UPI,683
2979,17,15080,"2025-02-22 08:00:00","2025-02-22 09:26:00",50.25,86,54.00,5427.00,Wallet,130
2980,5,16991,"2024-02-16 20:00:00","2024-02-16 21:16:00",25.54,76,66.00,3371.28,Card,32
2981,14,22262,"2025-10-28 07:00:00","2025-10-28 07:29:00",19.50,29,75.00,2925.00,Card,111
2982,14,9617,"2025-03-20 20:00:00","2025-03-20 21:09:00",33.77,69,60.00,4052.40,UPI,109
2983,111,18774,"2025-01-23 06:00:00","2025-01-23 06:51:00",13.45,51,66.00,1775.40,UPI,869
2984,10,10544,"2024-02-24 08:00:00","2024-02-24 08:55:00",45.06,55,54.00,4866.48,UPI,75
2985,1,18668,"2024-08-19 22:00:00","2024-08-19 23:24:00",35.92,84,60.00,4310.40,UPI,4
2986,53,4744,"2024-12-03 20:00:00","2024-12-03 20:35:00",34.82,35,75.00,5223.00,UPI,429
2987,28,9293,"2024-01-12 14:00:00","2024-01-12 14:56:00",25.02,56,54.00,2702.16,Wallet,233
2988,71,19503,"2025-10-17 20:00:00","2025-10-17 20:57:00",55.23,57,75.00,8284.50,Card,558
2989,13,7973,"2024-01-08 16:00:00","2024-01-08 16:28:00",14.52,28,60.00,1742.40,Card,106
2990,53,23549,"2025-04-25 21:00:00","2025-04-25 21:37:00",53.49,37,75.00,8023.50,UPI,428
2991,42,11201,"2025-04-09 22:00:00","2025-04-09 23:15:00",28.84,75,66.00,3806.88,Wallet,332
2992,103,18241,"2024-06-06 06:00:00","2024-06-06 07:01:00",54.03,61,66.00,7131.96,UPI,822
2993,59,24771,"2024-11-12 18:00:00","2024-11-12 18:25:00",46.44,25,75.00,6966.00,Card,466
2994,64,20214,"2025-02-27 14:00:00","2025-02-27 14:27:00",15.21,27,66.00,2007.72,UPI,508
2995,100,22994,"2025-10-15 15:00:00","2025-10-15 15:53:00",51.58,53,54.00,5570.64,Wallet,792
2996,104,2446,"2024-09-12 12:00:00","2024-09-12 13:09:00",44.11,69,60.00,5293.20,Card,827
2997,108,21313,"2025-11-25 10:00:00","2025-11-25 11:12:00",11.62,72,54.00,1254.96,Card,860
2998,103,4569,"2024-11-01 15:00:00","2024-11-01 15:32:00",16.69,32,75.00,2503.50,UPI,824
2999,2,7528,"2024-07-17 14:00:00","2024-07-17 15:08:00",41.78,68,66.00,5514.96,Wallet,8
3000,119,14648,"2025-11-15 16:00:00","2025-11-15 16:52:00",43.13,52,75.00,6469.50,Wallet,938
3001,10,17270,"2025-10-22 18:00:00","2025-10-22 18:24:00",47.33,24,66.00,6247.56,UPI,75
3002,48,8680,"2025-04-24 13:00:00","2025-04-24 14:01:00",46.01,61,66.00,6073.32,Card,383
3003,34,13274,"2025-07-23 09:00:00","2025-07-23 09:36:00",42.98,36,66.00,5673.36,UPI,279
3004,86,15603,"2024-11-28 20:00:00","2024-11-28 20:25:00",48.31,25,60.00,5797.20,UPI,679
3005,73,6915,"2024-01-08 22:00:00","2024-01-08 22:41:00",38.75,41,54.00,4185.00,UPI,570
3006,97,11947,"2025-07-16 09:00:00","2025-07-16 09:44:00",23.04,44,66.00,3041.28,Wallet,763
3007,84,18819,"2024-04-07 06:00:00","2024-04-07 06:48:00",55.62,48,54.00,6006.96,Wallet,665
3008,68,9679,"2024-01-04 13:00:00","2024-01-04 13:41:00",10.91,41,66.00,1440.12,UPI,528
3009,65,19973,"2025-03-14 15:00:00","2025-03-14 15:53:00",28.33,53,66.00,3739.56,Card,514
3010,113,9720,"2025-05-09 18:00:00","2025-05-09 19:15:00",46.44,75,54.00,5015.52,UPI,883
3011,43,9926,"2025-06-27 16:00:00","2025-06-27 17:22:00",31.36,82,60.00,3763.20,Card,345
3012,7,4649,"2025-08-13 20:00:00","2025-08-13 21:04:00",11.24,64,54.00,1213.92,Card,55
3013,10,9418,"2025-10-22 20:00:00","2025-10-22 20:59:00",13.30,59,60.00,1596.00,Card,74
3014,6,2010,"2025-08-25 10:00:00","2025-08-25 10:25:00",42.43,25,60.00,5091.60,UPI,41
3015,109,17692,"2025-10-01 17:00:00","2025-10-01 17:41:00",58.24,41,60.00,6988.80,Card,863
3016,1,3304,"2025-12-10 10:00:00","2025-12-10 10:58:00",37.59,58,75.00,5638.50,Unknown,5
3017,22,12436,"2025-05-21 18:00:00","2025-05-21 18:51:00",35.34,51,75.00,5301.00,Wallet,173
3018,105,9348,"2025-05-09 06:00:00","2025-05-09 07:30:00",25.92,90,54.00,2799.36,Card,832
3019,6,5914,"2025-07-07 12:00:00","2025-07-07 12:52:00",22.83,52,75.00,3424.50,UPI,49
3020,60,17772,"2025-03-06 17:00:00","2025-03-06 17:45:00",11.05,45,75.00,1657.50,Wallet,471
3021,20,17128,"2024-07-09 11:00:00","2024-07-09 12:27:00",23.65,87,75.00,3547.50,UPI,155
3022,101,7244,"2024-07-04 18:00:00","2024-07-04 19:21:00",32.46,81,54.00,3505.68,Card,804
3023,60,6971,"2024-12-31 22:00:00","2024-12-31 23:27:00",19.90,87,54.00,2149.20,Card,470
3024,23,13682,"2025-07-16 17:00:00","2025-07-16 17:23:00",14.37,23,75.00,2155.50,Card,183
3025,77,19393,"2024-12-30 16:00:00","2024-12-30 16:27:00",45.89,27,54.00,4956.12,Card,602
3026,28,280,"2025-08-15 22:00:00","2025-08-15 22:57:00",54.73,57,75.00,8209.50,Card,227
3027,61,10955,"2024-03-04 13:00:00","2024-03-04 13:56:00",56.84,56,54.00,6138.72,UPI,475
3028,88,9250,"2025-08-18 14:00:00","2025-08-18 14:28:00",40.90,28,54.00,4417.20,Card,693
3029,69,21082,"2025-09-26 11:00:00","2025-09-26 12:17:00",12.64,77,54.00,1365.12,Wallet,537
3030,109,16994,"2024-06-21 07:00:00","2024-06-21 08:12:00",47.04,72,54.00,5080.32,Card,862
3031,99,23328,"2024-08-06 18:00:00","2024-08-06 19:14:00",15.50,74,60.00,1860.00,Wallet,783
3032,16,14954,"2024-08-24 09:00:00","2024-08-24 09:49:00",43.49,49,54.00,4696.92,UPI,129
3033,96,11580,"2025-02-20 17:00:00","2025-02-20 17:40:00",48.97,40,54.00,5288.76,Card,753
3034,88,7545,"2024-01-26 17:00:00","2024-01-26 18:08:00",46.29,68,75.00,6943.50,Card,701
3035,86,2278,"2024-05-21 19:00:00","2024-05-21 19:27:00",57.59,27,54.00,6219.72,Card,674
3036,65,16511,"2025-09-26 21:00:00","2025-09-26 22:06:00",46.91,66,66.00,6192.12,Card,517
3037,11,14310,"2024-04-21 15:00:00","2024-04-21 16:22:00",44.66,82,66.00,5895.12,UPI,85
3038,91,7078,"2024-08-31 22:00:00","2024-08-31 23:16:00",23.09,76,60.00,2770.80,UPI,724
3039,29,14902,"2024-12-21 18:00:00","2024-12-21 18:32:00",56.24,32,54.00,6073.92,UPI,239
3040,5,12266,"2025-05-23 10:00:00","2025-05-23 11:12:00",18.98,72,66.00,2505.36,Card,34
3041,24,4512,"2025-09-01 11:00:00","2025-09-01 11:32:00",55.24,32,60.00,6628.80,UPI,192
3042,8,20084,"2025-02-06 15:00:00","2025-02-06 15:46:00",25.63,46,75.00,3844.50,Card,60
3043,18,8847,"2025-03-24 07:00:00","2025-03-24 07:52:00",16.51,52,75.00,2476.50,Wallet,143
3044,63,7578,"2025-06-12 10:00:00","2025-06-12 11:18:00",51.33,78,75.00,7699.50,Card,499
3045,106,6872,"2025-07-09 19:00:00","2025-07-09 20:05:00",10.12,65,60.00,1214.40,Wallet,836
3046,49,14827,"2024-07-14 07:00:00","2024-07-14 08:13:00",51.60,73,60.00,6192.00,Card,396
3047,59,18420,"2025-10-08 22:00:00","2025-10-08 22:43:00",23.12,43,60.00,2774.40,Wallet,464
3048,13,7846,"2024-06-06 16:00:00","2024-06-06 17:09:00",54.24,69,60.00,6508.80,UPI,106
3049,94,19555,"2024-03-24 18:00:00","2024-03-24 19:07:00",44.57,67,75.00,6685.50,Card,740
3050,8,18497,"2024-05-10 10:00:00","2024-05-10 11:12:00",43.31,72,75.00,6496.50,Card,64
3051,102,12623,"2025-10-05 08:00:00","2025-10-05 09:17:00",28.27,77,54.00,3053.16,Wallet,811
3052,34,3102,"2025-02-16 15:00:00","2025-02-16 16:28:00",12.97,88,75.00,1945.50,UPI,280
3053,23,21192,"2024-11-27 18:00:00","2024-11-27 19:17:00",51.50,77,60.00,6180.00,Wallet,186
3054,49,6212,"2024-05-12 20:00:00","2024-05-12 21:22:00",18.55,82,66.00,2448.60,Card,397
3055,108,18614,"2025-04-09 19:00:00","2025-04-09 20:03:00",28.61,63,60.00,3433.20,Wallet,854
3056,82,11178,"2025-02-24 10:00:00","2025-02-24 10:30:00",40.02,30,60.00,4802.40,Wallet,655
3057,120,22507,"2024-05-27 14:00:00","2024-05-27 14:29:00",34.11,29,75.00,5116.50,UPI,941
3058,50,17077,"2024-04-02 11:00:00","2024-04-02 12:10:00",19.93,70,75.00,2989.50,UPI,410
3059,67,11599,"2024-05-12 13:00:00","2024-05-12 13:42:00",17.03,42,66.00,2247.96,Card,527
3060,52,1404,"2024-11-01 11:00:00","2024-11-01 11:43:00",16.16,43,60.00,1939.20,Card,421
3061,57,16324,"2025-09-29 13:00:00","2025-09-29 14:29:00",53.15,89,66.00,7015.80,UPI,455
3062,47,7272,"2025-09-08 15:00:00","2025-09-08 15:24:00",11.58,24,66.00,1528.56,Wallet,374
3063,109,11046,"2025-07-19 19:00:00","2025-07-19 20:02:00",58.85,62,66.00,7768.20,UPI,861
3064,111,14199,"2024-01-15 18:00:00","2024-01-15 18:32:00",19.93,32,54.00,2152.44,UPI,872
3065,72,3807,"2025-08-09 15:00:00","2025-08-09 15:54:00",15.52,54,66.00,2048.64,UPI,565
3066,84,15120,"2024-01-02 11:00:00","2024-01-02 11:56:00",38.85,56,60.00,4662.00,Wallet,665
3067,18,5325,"2025-03-10 09:00:00","2025-03-10 09:43:00",14.00,43,60.00,1680.00,Card,146
3068,101,23138,"2024-11-27 12:00:00","2024-11-27 12:41:00",40.12,41,75.00,6018.00,UPI,808
3069,51,14251,"2024-03-06 11:00:00","2024-03-06 11:24:00",52.53,24,66.00,6933.96,Wallet,411
3070,7,12727,"2025-03-31 18:00:00","2025-03-31 18:58:00",12.39,58,75.00,1858.50,Wallet,53
3071,58,9781,"2024-05-16 11:00:00","2024-05-16 11:59:00",49.99,59,66.00,6598.68,Unknown,456
3072,40,17705,"2025-02-10 19:00:00","2025-02-10 19:44:00",29.72,44,54.00,3209.76,Card,324
3073,65,4806,"2024-08-17 07:00:00","2024-08-17 07:31:00",17.97,31,60.00,2156.40,UPI,515
3074,35,11032,"2024-05-29 12:00:00","2024-05-29 12:50:00",18.80,50,66.00,2481.60,Wallet,286
